Kernel Name,Kernel Size,Section,Metric Name,Metric Unit,Value
ft_sgemm_small,2048.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,57360672
ft_sgemm_small,2048.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,458891336
ft_sgemm_small,2048.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,57354846.44
ft_sgemm_small,2048.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,1835565344
ft_sgemm_small,3072.0,speed_of_light,SM Frequency,Mhz,406.67
ft_sgemm_small,3072.0,speed_of_light,Elapsed Cycles,cycle,191743481
ft_sgemm_small,3072.0,speed_of_light,Memory Throughput,%,97.26
ft_sgemm_small,3072.0,speed_of_light,Duration,s,0.47149
ft_sgemm_small,3072.0,speed_of_light,L1/TEX Cache Throughput,%,97.27
ft_sgemm_small,3072.0,speed_of_light,L2 Cache Throughput,%,58.04
ft_sgemm_small,3072.0,speed_of_light,SM Active Cycles,cycle,191588039.50
ft_sgemm_small,3072.0,speed_of_light,Compute (SM) Throughput,%,53.76
ft_sgemm_small,3072.0,launch_statistics,Block Size,,64
ft_sgemm_small,3072.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_small,3072.0,launch_statistics,Grid Size,,36864
ft_sgemm_small,3072.0,launch_statistics,Registers Per Thread,register/thread,63
ft_sgemm_small,3072.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_small,3072.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_small,3072.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_small,3072.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_small,3072.0,launch_statistics,# SMs,SM,8
ft_sgemm_small,3072.0,launch_statistics,Threads,thread,2359296
ft_sgemm_small,3072.0,launch_statistics,Uses Green Context,,0
ft_sgemm_small,3072.0,launch_statistics,Waves Per SM,,288
ft_sgemm_small,3072.0,occupancy,Block Limit SM,block,16
ft_sgemm_small,3072.0,occupancy,Block Limit Registers,block,16
ft_sgemm_small,3072.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_small,3072.0,occupancy,Block Limit Warps,block,24
ft_sgemm_small,3072.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_small,3072.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_small,3072.0,occupancy,Achieved Occupancy,%,66.56
ft_sgemm_small,3072.0,occupancy,Achieved Active Warps Per SM,warp,31.95
ft_sgemm_small,3072.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,191588039.50
ft_sgemm_small,3072.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,1532875872
ft_sgemm_small,3072.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,191589635.25
ft_sgemm_small,3072.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,766973852
ft_sgemm_small,3072.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,191588039.50
ft_sgemm_small,3072.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,1532875872
ft_sgemm_small,3072.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,191581269.34
ft_sgemm_small,3072.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,6131503488
ft_sgemm_small,4096.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_small,4096.0,speed_of_light,Elapsed Cycles,cycle,456558988
ft_sgemm_small,4096.0,speed_of_light,Memory Throughput,%,97.18
ft_sgemm_small,4096.0,speed_of_light,Duration,s,1.12
ft_sgemm_small,4096.0,speed_of_light,L1/TEX Cache Throughput,%,97.19
ft_sgemm_small,4096.0,speed_of_light,L2 Cache Throughput,%,59.87
ft_sgemm_small,4096.0,speed_of_light,SM Active Cycles,cycle,456512558.25
ft_sgemm_small,4096.0,speed_of_light,Compute (SM) Throughput,%,53.56
ft_sgemm_small,4096.0,launch_statistics,Block Size,,64
ft_sgemm_small,4096.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_small,4096.0,launch_statistics,Grid Size,,65536
ft_sgemm_small,4096.0,launch_statistics,Registers Per Thread,register/thread,63
ft_sgemm_small,4096.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_small,4096.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_small,4096.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_small,4096.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_small,4096.0,launch_statistics,# SMs,SM,8
ft_sgemm_small,4096.0,launch_statistics,Threads,thread,4194304
ft_sgemm_small,4096.0,launch_statistics,Uses Green Context,,0
ft_sgemm_small,4096.0,launch_statistics,Waves Per SM,,512
ft_sgemm_small,4096.0,occupancy,Block Limit SM,block,16
ft_sgemm_small,4096.0,occupancy,Block Limit Registers,block,16
ft_sgemm_small,4096.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_small,4096.0,occupancy,Block Limit Warps,block,24
ft_sgemm_small,4096.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_small,4096.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_small,4096.0,occupancy,Achieved Occupancy,%,66.38
ft_sgemm_small,4096.0,occupancy,Achieved Active Warps Per SM,warp,31.86
ft_sgemm_small,4096.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,456512558.25
ft_sgemm_small,4096.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,3652429536
ft_sgemm_small,4096.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,456533115.75
ft_sgemm_small,4096.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,1826235944
ft_sgemm_small,4096.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,456512558.25
ft_sgemm_small,4096.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,3652429536
ft_sgemm_small,4096.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,456498959.91
ft_sgemm_small,4096.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,14609718144
ft_sgemm_small,5120.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_small,5120.0,speed_of_light,Elapsed Cycles,cycle,883974536
ft_sgemm_small,5120.0,speed_of_light,Memory Throughput,%,97.13
ft_sgemm_small,5120.0,speed_of_light,Duration,s,2.17
ft_sgemm_small,5120.0,speed_of_light,L1/TEX Cache Throughput,%,96.98
ft_sgemm_small,5120.0,speed_of_light,L2 Cache Throughput,%,61.04
ft_sgemm_small,5120.0,speed_of_light,SM Active Cycles,cycle,886424390.62
ft_sgemm_small,5120.0,speed_of_light,Compute (SM) Throughput,%,53.78
ft_sgemm_small,5120.0,launch_statistics,Block Size,,64
ft_sgemm_small,5120.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_small,5120.0,launch_statistics,Grid Size,,102400
ft_sgemm_small,5120.0,launch_statistics,Registers Per Thread,register/thread,63
ft_sgemm_small,5120.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_small,5120.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_small,5120.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_small,5120.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_small,5120.0,launch_statistics,# SMs,SM,8
ft_sgemm_small,5120.0,launch_statistics,Threads,thread,6553600
ft_sgemm_small,5120.0,launch_statistics,Uses Green Context,,0
ft_sgemm_small,5120.0,launch_statistics,Waves Per SM,,800
ft_sgemm_small,5120.0,occupancy,Block Limit SM,block,16
ft_sgemm_small,5120.0,occupancy,Block Limit Registers,block,16
ft_sgemm_small,5120.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_small,5120.0,occupancy,Block Limit Warps,block,24
ft_sgemm_small,5120.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_small,5120.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_small,5120.0,occupancy,Achieved Occupancy,%,66.41
ft_sgemm_small,5120.0,occupancy,Achieved Active Warps Per SM,warp,31.88
ft_sgemm_small,5120.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,886424390.62
ft_sgemm_small,5120.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,7080780368
ft_sgemm_small,5120.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,883062072.50
ft_sgemm_small,5120.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,3535898112
ft_sgemm_small,5120.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,886424390.62
ft_sgemm_small,5120.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,7080780368
ft_sgemm_small,5120.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,884959760.31
ft_sgemm_small,5120.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,28323121472
ft_sgemm_small,6144.0,speed_of_light,SM Frequency,Mhz,407.10
ft_sgemm_small,6144.0,speed_of_light,Elapsed Cycles,cycle,2045040150
ft_sgemm_small,6144.0,speed_of_light,Memory Throughput,%,71.13
ft_sgemm_small,6144.0,speed_of_light,Duration,s,5.02
ft_sgemm_small,6144.0,speed_of_light,L1/TEX Cache Throughput,%,67.63
ft_sgemm_small,6144.0,speed_of_light,L2 Cache Throughput,%,46.98
ft_sgemm_small,6144.0,speed_of_light,SM Active Cycles,cycle,2196742919
ft_sgemm_small,6144.0,speed_of_light,Compute (SM) Throughput,%,39.39
ft_sgemm_small,6144.0,launch_statistics,Block Size,,64
ft_sgemm_small,6144.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_small,6144.0,launch_statistics,Grid Size,,147456
ft_sgemm_small,6144.0,launch_statistics,Registers Per Thread,register/thread,63
ft_sgemm_small,6144.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_small,6144.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_small,6144.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_small,6144.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_small,6144.0,launch_statistics,# SMs,SM,8
ft_sgemm_small,6144.0,launch_statistics,Threads,thread,9437184
ft_sgemm_small,6144.0,launch_statistics,Uses Green Context,,0
ft_sgemm_small,6144.0,launch_statistics,Waves Per SM,,1152
ft_sgemm_small,6144.0,occupancy,Block Limit SM,block,16
ft_sgemm_small,6144.0,occupancy,Block Limit Registers,block,16
ft_sgemm_small,6144.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_small,6144.0,occupancy,Block Limit Warps,block,24
ft_sgemm_small,6144.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_small,6144.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_small,6144.0,occupancy,Achieved Occupancy,%,66.47
ft_sgemm_small,6144.0,occupancy,Achieved Active Warps Per SM,warp,31.91
ft_sgemm_small,6144.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,2196742919
ft_sgemm_small,6144.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,16708397096
ft_sgemm_small,6144.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,2186154506
ft_sgemm_small,6144.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,8180160468
ft_sgemm_small,6144.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,2196742919
ft_sgemm_small,6144.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,16708397096
ft_sgemm_small,6144.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,2172108561.06
ft_sgemm_small,6144.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,66833588384
ft_sgemm_small,7168.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_small,7168.0,speed_of_light,Elapsed Cycles,cycle,6652926083
ft_sgemm_small,7168.0,speed_of_light,Memory Throughput,%,39.13
ft_sgemm_small,7168.0,speed_of_light,Duration,s,16.31
ft_sgemm_small,7168.0,speed_of_light,L1/TEX Cache Throughput,%,43.17
ft_sgemm_small,7168.0,speed_of_light,L2 Cache Throughput,%,23.13
ft_sgemm_small,7168.0,speed_of_light,SM Active Cycles,cycle,5468891431.38
ft_sgemm_small,7168.0,speed_of_light,Compute (SM) Throughput,%,21.66
ft_sgemm_small,7168.0,launch_statistics,Block Size,,64
ft_sgemm_small,7168.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_small,7168.0,launch_statistics,Grid Size,,200704
ft_sgemm_small,7168.0,launch_statistics,Registers Per Thread,register/thread,63
ft_sgemm_small,7168.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_small,7168.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_small,7168.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_small,7168.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_small,7168.0,launch_statistics,# SMs,SM,8
ft_sgemm_small,7168.0,launch_statistics,Threads,thread,12845056
ft_sgemm_small,7168.0,launch_statistics,Uses Green Context,,0
ft_sgemm_small,7168.0,launch_statistics,Waves Per SM,,1568
ft_sgemm_small,7168.0,occupancy,Block Limit SM,block,16
ft_sgemm_small,7168.0,occupancy,Block Limit Registers,block,16
ft_sgemm_small,7168.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_small,7168.0,occupancy,Block Limit Warps,block,24
ft_sgemm_small,7168.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_small,7168.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_small,7168.0,occupancy,Achieved Occupancy,%,65.78
ft_sgemm_small,7168.0,occupancy,Achieved Active Warps Per SM,warp,31.57
ft_sgemm_small,7168.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,5468891431.38
ft_sgemm_small,7168.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,48268996592
ft_sgemm_small,7168.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,6796966668.75
ft_sgemm_small,7168.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,26611704332
ft_sgemm_small,7168.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,5468891431.38
ft_sgemm_small,7168.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,48268996592
ft_sgemm_small,7168.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,6010553390.56
ft_sgemm_small,7168.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,193075986368
ft_sgemm_small,8192.0,speed_of_light,SM Frequency,Mhz,407.99
ft_sgemm_small,8192.0,speed_of_light,Elapsed Cycles,cycle,24208373234
ft_sgemm_small,8192.0,speed_of_light,Memory Throughput,%,14.78
ft_sgemm_small,8192.0,speed_of_light,Duration,s,59.34
ft_sgemm_small,8192.0,speed_of_light,L1/TEX Cache Throughput,%,15.42
ft_sgemm_small,8192.0,speed_of_light,L2 Cache Throughput,%,9.88
ft_sgemm_small,8192.0,speed_of_light,SM Active Cycles,cycle,22796422869.38
ft_sgemm_small,8192.0,speed_of_light,Compute (SM) Throughput,%,8.19
ft_sgemm_small,8192.0,launch_statistics,Block Size,,64
ft_sgemm_small,8192.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_small,8192.0,launch_statistics,Grid Size,,262144
ft_sgemm_small,8192.0,launch_statistics,Registers Per Thread,register/thread,63
ft_sgemm_small,8192.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_small,8192.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_small,8192.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_small,8192.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_small,8192.0,launch_statistics,# SMs,SM,8
ft_sgemm_small,8192.0,launch_statistics,Threads,thread,16777216
ft_sgemm_small,8192.0,launch_statistics,Uses Green Context,,0
ft_sgemm_small,8192.0,launch_statistics,Waves Per SM,,2048
ft_sgemm_small,8192.0,occupancy,Block Limit SM,block,16
ft_sgemm_small,8192.0,occupancy,Block Limit Registers,block,16
ft_sgemm_small,8192.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_small,8192.0,occupancy,Block Limit Warps,block,24
ft_sgemm_small,8192.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_small,8192.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_small,8192.0,occupancy,Achieved Occupancy,%,66.54
ft_sgemm_small,8192.0,occupancy,Achieved Active Warps Per SM,warp,31.94
ft_sgemm_small,8192.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,22796422869.38
ft_sgemm_small,8192.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,190307584192
ft_sgemm_small,8192.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,23011154362.50
ft_sgemm_small,8192.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,96833492892
ft_sgemm_small,8192.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,22796422869.38
ft_sgemm_small,8192.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,190307584192
ft_sgemm_small,8192.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,25525903335.94
ft_sgemm_small,8192.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,761230336768
ft_sgemm_medium,1024.0,speed_of_light,SM Frequency,Mhz,306.00
ft_sgemm_medium,1024.0,speed_of_light,Elapsed Cycles,cycle,3312968
ft_sgemm_medium,1024.0,speed_of_light,Memory Throughput,%,91.97
ft_sgemm_medium,1024.0,speed_of_light,Duration,s,0.01083
ft_sgemm_medium,1024.0,speed_of_light,L1/TEX Cache Throughput,%,92.20
ft_sgemm_medium,1024.0,speed_of_light,L2 Cache Throughput,%,46.71
ft_sgemm_medium,1024.0,speed_of_light,SM Active Cycles,cycle,3305542.25
ft_sgemm_medium,1024.0,speed_of_light,Compute (SM) Throughput,%,61.95
ft_sgemm_medium,1024.0,launch_statistics,Block Size,,64
ft_sgemm_medium,1024.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_medium,1024.0,launch_statistics,Grid Size,,1024
ft_sgemm_medium,1024.0,launch_statistics,Registers Per Thread,register/thread,64
ft_sgemm_medium,1024.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_medium,1024.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_medium,1024.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_medium,1024.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_medium,1024.0,launch_statistics,# SMs,SM,8
ft_sgemm_medium,1024.0,launch_statistics,Threads,thread,65536
ft_sgemm_medium,1024.0,launch_statistics,Uses Green Context,,0
ft_sgemm_medium,1024.0,launch_statistics,Waves Per SM,,8
ft_sgemm_medium,1024.0,occupancy,Block Limit SM,block,16
ft_sgemm_medium,1024.0,occupancy,Block Limit Registers,block,16
ft_sgemm_medium,1024.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_medium,1024.0,occupancy,Block Limit Warps,block,24
ft_sgemm_medium,1024.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_medium,1024.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_medium,1024.0,occupancy,Achieved Occupancy,%,64.35
ft_sgemm_medium,1024.0,occupancy,Achieved Active Warps Per SM,warp,30.89
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,3305542.25
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,26510840
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,3302606.50
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,13251876
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,3305542.25
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,26510840
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,3306773.62
ft_sgemm_medium,1024.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,106043360
ft_sgemm_medium,2048.0,speed_of_light,SM Frequency,Mhz,306.00
ft_sgemm_medium,2048.0,speed_of_light,Elapsed Cycles,cycle,26334545
ft_sgemm_medium,2048.0,speed_of_light,Memory Throughput,%,92.57
ft_sgemm_medium,2048.0,speed_of_light,Duration,s,0.08606
ft_sgemm_medium,2048.0,speed_of_light,L1/TEX Cache Throughput,%,92.47
ft_sgemm_medium,2048.0,speed_of_light,L2 Cache Throughput,%,48.14
ft_sgemm_medium,2048.0,speed_of_light,SM Active Cycles,cycle,26320378.88
ft_sgemm_medium,2048.0,speed_of_light,Compute (SM) Throughput,%,62.35
ft_sgemm_medium,2048.0,launch_statistics,Block Size,,64
ft_sgemm_medium,2048.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_medium,2048.0,launch_statistics,Grid Size,,4096
ft_sgemm_medium,2048.0,launch_statistics,Registers Per Thread,register/thread,64
ft_sgemm_medium,2048.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_medium,2048.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_medium,2048.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_medium,2048.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_medium,2048.0,launch_statistics,# SMs,SM,8
ft_sgemm_medium,2048.0,launch_statistics,Threads,thread,262144
ft_sgemm_medium,2048.0,launch_statistics,Uses Green Context,,0
ft_sgemm_medium,2048.0,launch_statistics,Waves Per SM,,32
ft_sgemm_medium,2048.0,occupancy,Block Limit SM,block,16
ft_sgemm_medium,2048.0,occupancy,Block Limit Registers,block,16
ft_sgemm_medium,2048.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_medium,2048.0,occupancy,Block Limit Warps,block,24
ft_sgemm_medium,2048.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_medium,2048.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_medium,2048.0,occupancy,Achieved Occupancy,%,66.02
ft_sgemm_medium,2048.0,occupancy,Achieved Active Warps Per SM,warp,31.69
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,26320378.88
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,210349560
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,26327459.50
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,105338160
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,26320378.88
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,210349560
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,26315606.19
ft_sgemm_medium,2048.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,841398240
ft_sgemm_medium,3072.0,speed_of_light,SM Frequency,Mhz,329.01
ft_sgemm_medium,3072.0,speed_of_light,Elapsed Cycles,cycle,87799395
ft_sgemm_medium,3072.0,speed_of_light,Memory Throughput,%,92.41
ft_sgemm_medium,3072.0,speed_of_light,Duration,s,0.26686
ft_sgemm_medium,3072.0,speed_of_light,L1/TEX Cache Throughput,%,92.48
ft_sgemm_medium,3072.0,speed_of_light,L2 Cache Throughput,%,48.98
ft_sgemm_medium,3072.0,speed_of_light,SM Active Cycles,cycle,87609132.62
ft_sgemm_medium,3072.0,speed_of_light,Compute (SM) Throughput,%,62.45
ft_sgemm_medium,3072.0,launch_statistics,Block Size,,64
ft_sgemm_medium,3072.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_medium,3072.0,launch_statistics,Grid Size,,9216
ft_sgemm_medium,3072.0,launch_statistics,Registers Per Thread,register/thread,64
ft_sgemm_medium,3072.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_medium,3072.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_medium,3072.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_medium,3072.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
ft_sgemm_medium,3072.0,launch_statistics,# SMs,SM,8
ft_sgemm_medium,3072.0,launch_statistics,Threads,thread,589824
ft_sgemm_medium,3072.0,launch_statistics,Uses Green Context,,0
ft_sgemm_medium,3072.0,launch_statistics,Waves Per SM,,72
ft_sgemm_medium,3072.0,occupancy,Block Limit SM,block,16
ft_sgemm_medium,3072.0,occupancy,Block Limit Registers,block,16
ft_sgemm_medium,3072.0,occupancy,Block Limit Shared Mem,block,20
ft_sgemm_medium,3072.0,occupancy,Block Limit Warps,block,24
ft_sgemm_medium,3072.0,occupancy,Theoretical Active Warps per SM,warp,32
ft_sgemm_medium,3072.0,occupancy,Theoretical Occupancy,%,66.67
ft_sgemm_medium,3072.0,occupancy,Achieved Occupancy,%,66.37
ft_sgemm_medium,3072.0,occupancy,Achieved Active Warps Per SM,warp,31.86
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,87609132.62
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,701373976
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,87659624.25
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,351601644
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,87609132.62
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,701373976
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,87613775.50
ft_sgemm_medium,3072.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,2805495904
ft_sgemm_medium,4096.0,speed_of_light,SM Frequency,Mhz,406.79
ft_sgemm_medium,4096.0,speed_of_light,Elapsed Cycles,cycle,209670490
ft_sgemm_medium,4096.0,speed_of_light,Memory Throughput,%,92.69
ft_sgemm_medium,4096.0,speed_of_light,Duration,s,0.5154299999999999
ft_sgemm_medium,4096.0,speed_of_light,L1/TEX Cache Throughput,%,92.72
ft_sgemm_medium,4096.0,speed_of_light,L2 Cache Throughput,%,49.49
ft_sgemm_medium,4096.0,speed_of_light,SM Active Cycles,cycle,209446250.12
ft_sgemm_medium,4096.0,speed_of_light,Compute (SM) Throughput,%,62.46
ft_sgemm_medium,4096.0,launch_statistics,Block Size,,64
ft_sgemm_medium,4096.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_medium,4096.0,launch_statistics,Grid Size,,16384
ft_sgemm_medium,4096.0,launch_statistics,Registers Per Thread,register/thread,64
ft_sgemm_medium,4096.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_medium,4096.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
